gid,comp_id,date,goals_against,goals_for,home_away,tid,team_name,tricode,year,type,competition_name,hgd,win
544,2,2017-11-15,6.0,3.0,away,5,Washington Capitals,WSH,2017,2,2017 NHL Regular Season,3.0,0.0
2058,2,2018-03-07,4.0,0.0,away,5,Washington Capitals,WSH,2017,2,2017 NHL Regular Season,4.0,0.0
1931,2,2018-02-27,5.0,1.0,away,5,Washington Capitals,WSH,2017,2,2017 NHL Regular Season,4.0,0.0
1829,2,2018-02-19,2.0,3.0,away,5,Washington Capitals,WSH,2017,2,2017 NHL Regular Season,-1.0,1.0
2308,2,2018-03-24,4.0,6.0,away,5,Washington Capitals,WSH,2017,2,2017 NHL Regular Season,-2.0,1.0
1506,2,2018-01-26,2.0,4.0,away,5,Washington Capitals,WSH,2017,2,2017 NHL Regular Season,-2.0,1.0
300,2,2017-10-27,6.0,2.0,away,5,Washington Capitals,WSH,2017,2,2017 NHL Regular Season,4.0,0.0
336,2,2017-10-29,2.0,5.0,away,5,Washington Capitals,WSH,2017,2,2017 NHL Regular Season,-3.0,1.0
1875,2,2018-02-23,3.0,2.0,away,5,Washington Capitals,WSH,2017,2,2017 NHL Regular Season,1.0,0.0
2340,2,2018-03-26,2.0,4.0,away,5,Washington Capitals,WSH,2017,2,2017 NHL Regular Season,-2.0,1.0
1086,2,2017-12-23,3.0,2.0,away,5,Washington Capitals,WSH,2017,2,2017 NHL Regular Season,1.0,0.0
1630,2,2018-02-07,2.0,3.0,away,5,Washington Capitals,WSH,2017,2,2017 NHL Regular Season,-1.0,1.0
115,2,2017-10-13,2.0,5.0,away,5,Washington Capitals,WSH,2017,2,2017 NHL Regular Season,-3.0,1.0
1771,2,2018-02-16,2.0,5.0,away,5,Washington Capitals,WSH,2017,2,2017 NHL Regular Season,-3.0,1.0
2225,2,2018-03-18,6.0,3.0,away,5,Washington Capitals,WSH,2017,2,2017 NHL Regular Season,3.0,0.0
1047,2,2017-12-20,3.0,4.0,away,5,Washington Capitals,WSH,2017,2,2017 NHL Regular Season,-1.0,1.0
2170,2,2018-03-15,3.0,7.0,away,5,Washington Capitals,WSH,2017,2,2017 NHL Regular Season,-4.0,1.0
2086,2,2018-03-09,3.0,1.0,away,5,Washington Capitals,WSH,2017,2,2017 NHL Regular Season,2.0,0.0
16,2,2017-10-05,5.0,6.0,away,5,Washington Capitals,WSH,2017,2,2017 NHL Regular Season,-1.0,1.0
1549,2,2018-02-01,5.0,0.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,5.0,0.0
2010,2,2018-03-03,3.0,2.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,1.0,0.0
158,2,2017-10-16,3.0,2.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,1.0,0.0
614,2,2017-11-19,4.0,2.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,2.0,0.0
844,2,2017-12-06,6.0,2.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,4.0,0.0
2186,2,2018-03-16,6.0,3.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,3.0,0.0
2040,2,2018-03-06,4.0,3.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,1.0,0.0
1959,2,2018-03-01,3.0,1.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,2.0,0.0
1907,2,2018-02-24,2.0,1.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,1.0,0.0
26,2,2017-10-06,5.0,0.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,5.0,0.0
867,2,2017-12-08,4.0,3.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,1.0,0.0
1464,2,2018-01-23,3.0,2.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,1.0,0.0
1196,2,2018-01-01,6.0,1.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,5.0,0.0
97,2,2017-10-12,3.0,2.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,1.0,0.0
1864,2,2018-02-23,4.0,3.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,1.0,0.0
1343,2,2018-01-13,2.0,7.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,-5.0,1.0
830,2,2017-12-05,4.0,5.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,-1.0,1.0
1239,2,2018-01-05,6.0,4.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,2.0,0.0
379,2,2017-11-02,4.0,3.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,1.0,0.0
2121,2,2018-03-11,2.0,5.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,-3.0,1.0
704,2,2017-11-26,1.0,2.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,-1.0,1.0
331,2,2017-10-29,2.0,6.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,-4.0,1.0
2084,2,2018-03-09,3.0,2.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,1.0,0.0
602,2,2017-11-19,3.0,5.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,-2.0,1.0
1518,2,2018-01-26,1.0,2.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,-1.0,1.0
296,2,2017-10-27,6.0,4.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,2.0,0.0
1783,2,2018-02-17,0.0,3.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,-3.0,1.0
672,2,2017-11-24,4.0,5.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,-1.0,1.0
495,2,2017-11-11,5.0,0.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,5.0,0.0
2421,2,2018-03-31,4.0,3.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,1.0,0.0
2356,2,2018-03-27,3.0,4.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,-1.0,1.0
1166,2,2017-12-30,4.0,2.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,2.0,0.0
1374,2,2018-01-16,4.0,5.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,-1.0,1.0
517,2,2017-11-12,2.0,5.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,-3.0,1.0
893,2,2017-12-10,3.0,1.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,2.0,0.0
1439,2,2018-01-21,3.0,7.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,-4.0,1.0
192,2,2017-10-19,4.0,5.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,-1.0,1.0
151,2,2017-10-15,1.0,3.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,-2.0,1.0
2518,2,2018-04-07,3.0,4.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,-1.0,1.0
1652,2,2018-02-09,4.0,3.0,away,51,New York Islanders,NYI,2017,2,2017 NHL Regular Season,1.0,0.0
2520,2,2018-04-07,3.0,3.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,0.0,0.5
1987,2,2018-03-03,4.0,1.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,3.0,0.0
537,2,2017-11-15,4.0,4.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,0.0,0.5
701,2,2017-11-26,3.0,0.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,3.0,0.0
1480,2,2018-01-24,0.0,5.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,-5.0,1.0
804,2,2017-12-03,4.0,1.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,3.0,0.0
417,2,2017-11-05,5.0,1.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,4.0,0.0
224,2,2017-10-21,4.0,4.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,0.0,0.5
180,2,2017-10-18,4.0,4.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,0.0,0.5
505,2,2017-11-12,1.0,1.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,0.0,0.5
2336,2,2018-03-26,2.0,3.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,-1.0,1.0
1122,2,2017-12-28,2.0,2.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,0.0,0.5
2317,2,2018-03-24,5.0,1.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,4.0,0.0
1517,2,2018-01-26,0.0,4.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,-4.0,1.0
2447,2,2018-04-02,5.0,2.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,3.0,0.0
149,2,2017-10-15,4.0,2.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,2.0,0.0
890,2,2017-12-09,3.0,2.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,1.0,0.0
964,2,2017-12-15,2.0,1.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,1.0,0.0
113,2,2017-10-13,3.0,2.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,1.0,0.0
1265,2,2018-01-06,4.0,3.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,1.0,0.0
1462,2,2018-01-23,1.0,2.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,-1.0,1.0
2427,2,2018-04-01,4.0,7.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,-3.0,1.0
1396,2,2018-01-19,4.0,3.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,1.0,0.0
1289,2,2018-01-07,4.0,1.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,3.0,0.0
1961,2,2018-03-01,1.0,2.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,-1.0,1.0
1247,2,2018-01-05,6.0,2.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,4.0,0.0
2507,2,2018-04-06,7.0,5.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,2.0,0.0
40,2,2017-10-07,6.0,3.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,3.0,0.0
1102,2,2017-12-24,4.0,2.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,2.0,0.0
1765,2,2018-02-16,2.0,2.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,0.0,0.5
2072,2,2018-03-09,4.0,5.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,-1.0,1.0
585,2,2017-11-18,3.0,1.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,2.0,0.0
848,2,2017-12-06,2.0,4.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,-2.0,1.0
1686,2,2018-02-11,2.0,4.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,-2.0,1.0
1154,2,2017-12-30,3.0,3.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,0.0,0.5
272,2,2017-10-26,5.0,1.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,4.0,0.0
156,2,2017-10-16,1.0,3.0,away,17,Buffalo Sabres,BUF,2017,2,2017 NHL Regular Season,-2.0,1.0
10,2,2017-10-05,4.0,3.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,1.0,0.0
846,2,2017-12-06,2.0,5.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-3.0,1.0
458,2,2017-11-08,1.0,3.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-2.0,1.0
2470,2,2018-04-03,2.0,1.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,1.0,0.0
2190,2,2018-03-17,2.0,4.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-2.0,1.0
960,2,2017-12-14,1.0,7.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-6.0,1.0
1108,2,2017-12-24,5.0,3.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,2.0,0.0
2321,2,2018-03-25,4.0,1.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,3.0,0.0
1257,2,2018-01-05,3.0,2.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,1.0,0.0
1977,2,2018-03-02,2.0,4.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-2.0,1.0
310,2,2017-10-28,1.0,2.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-1.0,1.0
2439,2,2018-04-01,1.0,4.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-3.0,1.0
2329,2,2018-03-25,5.0,4.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,1.0,0.0
2488,2,2018-04-05,3.0,4.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-1.0,1.0
141,2,2017-10-15,2.0,1.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,1.0,0.0
194,2,2017-10-19,0.0,1.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-1.0,1.0
1690,2,2018-02-11,2.0,3.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-1.0,1.0
424,2,2017-11-05,3.0,4.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-1.0,1.0
1130,2,2017-12-28,1.0,2.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-1.0,1.0
691,2,2017-11-25,0.0,2.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-2.0,1.0
569,2,2017-11-17,6.0,4.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,2.0,0.0
1848,2,2018-02-21,2.0,3.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-1.0,1.0
722,2,2017-11-26,5.0,3.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,2.0,0.0
2182,2,2018-03-16,2.0,3.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-1.0,1.0
220,2,2017-10-21,4.0,2.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,2.0,0.0
1619,2,2018-02-06,4.0,5.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-1.0,1.0
1228,2,2018-01-03,3.0,0.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,3.0,0.0
1997,2,2018-03-03,3.0,4.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-1.0,1.0
2020,2,2018-03-04,3.0,4.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-1.0,1.0
42,2,2017-10-07,4.0,0.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,4.0,0.0
1646,2,2018-02-08,4.0,3.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,1.0,0.0
2235,2,2018-03-19,0.0,4.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-4.0,1.0
1495,2,2018-01-26,0.0,3.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-3.0,1.0
375,2,2017-11-02,4.0,1.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,3.0,0.0
1285,2,2018-01-07,3.0,4.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-1.0,1.0
1951,2,2018-02-28,5.0,6.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-1.0,1.0
978,2,2017-12-15,0.0,4.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-4.0,1.0
1016,2,2017-12-17,0.0,2.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,-2.0,1.0
1658,2,2018-02-09,4.0,3.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,1.0,0.0
1164,2,2017-12-30,4.0,2.0,away,19,Nashville Predators,NSH,2017,2,2017 NHL Regular Season,2.0,0.0
2054,2,2018-03-07,6.0,2.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,4.0,0.0
2354,2,2018-03-27,4.0,3.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,1.0,0.0
1941,2,2018-02-28,4.0,3.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,1.0,0.0
1182,2,2017-12-31,3.0,2.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,1.0,0.0
135,2,2017-10-14,2.0,1.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,1.0,0.0
2405,2,2018-03-30,1.0,4.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-3.0,1.0
2452,2,2018-04-02,3.0,2.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,1.0,0.0
1468,2,2018-01-24,3.0,1.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,2.0,0.0
597,2,2017-11-19,1.0,3.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-2.0,1.0
280,2,2017-10-26,3.0,6.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-3.0,1.0
1328,2,2018-01-12,1.0,3.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-2.0,1.0
1316,2,2018-01-10,5.0,4.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,1.0,0.0
881,2,2017-12-08,5.0,4.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,1.0,0.0
1971,2,2018-03-02,1.0,4.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-3.0,1.0
561,2,2017-11-17,6.0,4.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,2.0,0.0
952,2,2017-12-13,3.0,4.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-1.0,1.0
1431,2,2018-01-21,1.0,3.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-2.0,1.0
2310,2,2018-03-24,2.0,5.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-3.0,1.0
178,2,2017-10-18,3.0,5.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-2.0,1.0
1241,2,2018-01-05,0.0,4.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-4.0,1.0
1758,2,2018-02-16,5.0,2.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,3.0,0.0
1071,2,2017-12-22,1.0,4.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-3.0,1.0
204,2,2017-10-20,1.0,2.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-1.0,1.0
786,2,2017-12-02,5.0,1.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,4.0,0.0
747,2,2017-11-29,4.0,2.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,2.0,0.0
915,2,2017-12-10,3.0,2.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,1.0,0.0
392,2,2017-11-03,5.0,3.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,2.0,0.0
1500,2,2018-01-26,5.0,6.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-1.0,1.0
493,2,2017-11-11,1.0,3.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-2.0,1.0
985,2,2017-12-16,4.0,4.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,0.0,0.5
2223,2,2018-03-18,3.0,4.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-1.0,1.0
1903,2,2018-02-25,3.0,1.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,2.0,0.0
2082,2,2018-03-09,2.0,3.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,-1.0,1.0
2127,2,2018-03-12,6.0,3.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,3.0,0.0
850,2,2017-12-06,3.0,0.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,3.0,0.0
934,2,2017-12-12,3.0,2.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,1.0,0.0
1276,2,2018-01-07,7.0,1.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,6.0,0.0
2487,2,2018-04-05,4.0,3.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,1.0,0.0
237,2,2017-10-22,4.0,3.0,away,66,Carolina Hurricanes,CAR,2017,2,2017 NHL Regular Season,1.0,0.0
944,2,2017-12-13,2.0,7.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-5.0,1.0
2153,2,2018-03-14,1.0,0.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,1.0,0.0
1293,2,2018-01-07,4.0,1.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,3.0,0.0
1650,2,2018-02-08,5.0,2.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,3.0,0.0
592,2,2017-11-18,6.0,3.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,3.0,0.0
56,2,2017-10-08,3.0,2.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,1.0,0.0
256,2,2017-10-24,2.0,1.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,1.0,0.0
2433,2,2018-04-01,3.0,2.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,1.0,0.0
1341,2,2018-01-13,2.0,4.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-2.0,1.0
2249,2,2018-03-20,3.0,7.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-4.0,1.0
917,2,2017-12-11,1.0,0.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,1.0,0.0
1916,2,2018-02-25,3.0,4.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-1.0,1.0
1271,2,2018-01-06,5.0,1.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,4.0,0.0
995,2,2017-12-16,2.0,3.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-1.0,1.0
726,2,2017-11-26,2.0,4.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-2.0,1.0
1684,2,2018-02-10,3.0,2.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,1.0,0.0
643,2,2017-11-23,2.0,6.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-4.0,1.0
2456,2,2018-04-03,3.0,0.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,3.0,0.0
1957,2,2018-02-28,5.0,2.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,3.0,0.0
2280,2,2018-03-22,2.0,6.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-4.0,1.0
1320,2,2018-01-10,2.0,1.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,1.0,0.0
1814,2,2018-02-18,2.0,4.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-2.0,1.0
452,2,2017-11-08,1.0,2.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-1.0,1.0
1354,2,2018-01-14,2.0,3.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-1.0,1.0
1927,2,2018-02-26,6.0,7.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-1.0,1.0
2200,2,2018-03-17,2.0,4.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-2.0,1.0
1702,2,2018-02-11,6.0,4.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,2.0,0.0
2397,2,2018-03-30,2.0,1.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,1.0,0.0
473,2,2017-11-10,2.0,3.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-1.0,1.0
1777,2,2018-02-16,4.0,1.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,3.0,0.0
1134,2,2017-12-28,4.0,3.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,1.0,0.0
638,2,2017-11-22,8.0,3.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,5.0,0.0
222,2,2017-10-21,2.0,1.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,1.0,0.0
526,2,2017-11-13,2.0,1.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,1.0,0.0
681,2,2017-11-25,3.0,1.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,2.0,0.0
896,2,2017-12-10,2.0,6.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-4.0,1.0
2221,2,2018-03-18,3.0,1.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,2.0,0.0
819,2,2017-12-03,5.0,7.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-2.0,1.0
501,2,2017-11-11,4.0,2.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,2.0,0.0
1795,2,2018-02-17,1.0,0.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,1.0,0.0
200,2,2017-10-20,1.0,2.0,away,10,Edmonton Oilers,EDM,2017,2,2017 NHL Regular Season,-1.0,1.0
743,2,2017-11-29,4.0,5.0,away,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,-1.0,1.0
2413,2,2018-03-31,5.0,1.0,away,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,4.0,0.0
2278,2,2018-03-22,4.0,0.0,away,45,Florida Panthers,FLA,2017,2,2017 NHL Regular Season,4.0,0.0
